1	536	0
2	152	32183
3	136	32960
4	136	32951
5	136	33010
6	160	32987
7	136	32992
8	136	32996
9	136	33046
10	160	33023
11	136	33004
12	136	32944
13	136	33015
14	528	32966
15	136	33001
16	136	33007
17	136	32982
18	160	33014
19	136	32985
20	136	33005
21	136	33016
22	160	33015
23	136	32962
24	136	32998
25	136	33009
26	160	33118
27	136	32872
28	136	33015
29	136	33010
30	528	32974
31	136	32998
32	136	33040
33	136	32975
34	160	32994
35	136	32998
36	136	32993
37	136	32999
38	160	33018
39	136	32984
40	136	33012
41	136	32982
42	160	33012
43	136	33051
44	136	32987
45	136	32957
46	528	33024
47	136	32951
48	136	33023
49	136	32982
50	160	33207
51	136	32804
52	136	33017
53	136	33006
54	160	32981
55	136	32996
56	136	33112
57	136	32990
58	160	32945
59	136	32998
60	136	32979
61	136	33038
62	51024	33102
63	448	32830
64	1480	33035
65	7888	32979
66	62792	33060
67	64000	97
68	34656	32836
69	34656	33021
70	192	32959
71	13592	33038
72	64000	99
73	64000	107
74	41704	32782
75	44288	32970
76	224	33039
77	5216	33023
78	64000	83
79	64000	101
80	35208	32772
81	35720	33010
82	192	32977
83	25848	32988
84	64000	101
85	64000	81
86	64000	97
87	46544	32785
88	51360	32995
89	47600	32965
90	56248	33041
91	64000	175
92	41048	32834
93	41048	32979
94	50008	33006
95	10176	33083
96	64000	194
97	64000	90
98	208	32721
99	57008	32924
100	6192	32943
101	64000	124
102	15864	32858
103	64000	123
104	64000	103
105	1360	32758
106	64000	94
107	6952	32892
108	64000	149
109	192	32868
110	19664	33031
111	64000	147
112	64000	116
113	64000	103
114	64000	87
115	59336	32532
116	5752	32994
117	64000	129
118	472	32851
119	64000	122
120	46856	32928
121	64000	83
122	4216	32923
123	64000	78
124	4216	32898
125	64000	122
126	59528	32917
127	62984	33021
128	64000	184
129	50480	32810
130	60456	32993
131	672	32920
132	57912	33045
133	64000	70
134	52792	32993
135	54512	32967
136	54512	32987
137	24464	32967
138	64000	148
139	64000	59
140	64000	108
141	64000	47
142	53240	32622
143	59760	33029
144	58024	32993
145	38040	32988
146	64000	120
147	536	32856
148	59072	33034
149	55144	33125
150	54976	32871
151	64000	122
152	56952	32864
153	57944	33001
154	57944	33018
155	38936	32986
156	64000	91
157	57080	32914
158	57080	33000
159	55440	33003
160	26208	33032
161	64000	94
162	64000	46
163	64000	98
164	64000	110
165	49944	32675
166	42680	32919
167	744	32994
168	32856	32983
169	64000	82
170	44416	32958
171	48296	33035
172	44416	32987
173	40232	32958
174	64000	79
175	43280	32925
176	43280	32973
177	49872	33035
178	21336	32954
179	64000	125
180	664	32889
181	46640	33034
182	46288	33010
183	23104	32967
184	64000	120
185	64000	65
186	64000	88
187	64000	79
188	50200	32629
189	50048	33036
190	50048	32993
191	47496	33037
192	64000	88
193	47976	33055
194	51296	32822
195	52136	32981
196	24720	32960
197	64000	97
198	720	32932
199	39864	33021
200	672	32934
201	24608	33057
202	64000	94
203	46984	32898
204	47456	33153
205	51080	32849
206	21000	32999
207	64000	97
208	64000	59
209	64000	77
210	64000	77
211	59784	32727
212	59784	32963
213	51384	32987
214	43496	32992
215	64000	78
216	43320	32923
217	61688	33019
218	520	32941
219	26600	33027
220	64000	109
221	51776	32916
222	53024	32999
223	53024	32988
224	32672	32992
225	64000	104
226	48976	32904
227	55616	33017
228	48496	32990
229	19512	32962
230	64000	105
231	64000	66
232	64000	86
233	64000	65
234	712	32654
235	54576	33062
236	49136	33126
237	35032	32970
238	64000	77
239	47808	32821
240	52136	33021
241	52136	32996
242	30736	32983
243	64000	98
244	49976	32922
245	49976	33115
246	42880	32960
247	30200	32907
248	64000	104
249	49304	32899
250	42064	32998
251	568	32954
252	22184	33122
253	64000	45
254	64000	106
255	64000	53
256	64000	76
257	41152	32665
258	43568	32981
259	49784	32986
260	29992	33010
261	64000	120
262	37824	32880
263	44920	33008
264	44920	32981
265	22736	32991
266	64000	93
267	696	32882
268	38952	33043
