0	536	0	640000
32801	152	0	640000
32968	136	0	640000
32989	136	0	640000
33050	136	0	640000
32962	160	0	640000
32964	136	0	640000
33006	136	0	640000
32994	136	0	640000
32998	160	0	640000
32999	136	0	640000
33000	136	0	640000
33024	136	0	640000
32993	528	0	640000
33010	136	0	640000
32989	136	0	640000
33009	136	0	640000
32990	160	0	640000
33000	136	0	640000
33002	136	0	640000
32998	136	0	640000
32999	160	0	640000
33008	136	0	640000
33002	136	0	640000
32987	136	0	640000
33002	160	0	640000
32998	136	0	640000
33005	136	0	640000
32996	136	0	640000
32999	528	0	640000
32999	136	0	640000
33002	136	0	640000
32997	136	0	640000
32998	160	0	640000
33000	136	0	640000
33042	136	0	640000
32967	136	0	640000
32985	160	0	640000
33009	136	0	640000
33024	136	0	640000
32976	136	0	640000
32993	160	0	640000
33007	136	0	640000
33000	136	0	640000
32991	136	0	640000
33000	528	0	640000
33006	136	0	640000
32994	136	0	640000
33006	136	0	640000
32993	160	0	640000
32999	136	0	640000
32999	136	0	640000
33008	136	0	640000
32998	160	0	640000
32995	136	0	640000
32999	136	0	640000
33000	136	0	640000
33000	160	0	640000
33007	136	0	640000
32992	136	0	640000
32999	136	0	640000
33048	51024	0	640000
32935	448	0	640000
33017	1480	0	640000
32988	7888	0	640000
33103	62792	0	640000
212	64000	0	577521
32719	34656	0	640000
32998	34656	0	640000
32974	192	0	640000
33022	13592	0	640000
191	64000	0	626813
112	64000	0	563319
32708	41704	0	640000
33001	44288	0	640000
32963	224	0	640000
33005	5216	0	640000
143	64000	0	635067
100	64000	0	571516
32754	35208	0	640000
33027	35720	0	640000
32976	192	0	640000
33007	25848	0	640000
144	64000	0	614454
108	64000	0	550941
77	64000	0	487287
32681	46544	0	569843
33008	51360	0	640000
32998	47600	0	640000
33007	56248	0	640000
117	64000	0	584018
32854	41048	0	640000
33020	41048	0	640000
33001	50008	0	640000
32984	10176	0	640000
134	64000	0	630171
183	64000	0	566993
32671	208	0	640000
33034	57008	0	640000
32977	6192	0	640000
107	64000	0	634048
32871	15864	0	640000
118	64000	0	624423
74	64000	0	560758
32823	1360	0	640000
108	64000	0	638875
32893	6952	0	640000
111	64000	0	633294
32883	192	0	640000
33009	19664	0	640000
106	64000	0	620577
134	64000	0	557182
73	64000	0	493511
92	64000	0	429924
32610	59336	0	512163
33042	5752	0	601006
182	64000	0	596061
32788	472	0	640000
166	64000	0	639780
32795	46856	0	640000
105	64000	0	593385
32892	4216	0	640000
127	64000	0	636124
32854	4216	0	640000
125	64000	0	636116
32930	59528	0	640000
32975	62984	0	640000
155	64000	0	577426
32851	50480	0	640000
33000	60456	0	640000
32978	672	0	640000
33019	57912	0	640000
99	64000	0	582355
32905	52792	0	640000
33001	54512	0	640000
33030	54512	0	640000
32963	24464	0	640000
131	64000	0	615906
97	64000	0	552344
69	64000	0	488654
62	64000	0	424932
32652	53240	0	507360
32993	59760	0	602076
33011	58024	0	640000
32984	38040	0	640000
117	64000	0	602276
32865	536	0	640000
33023	59072	0	640000
32999	55144	0	640000
33001	54976	0	640000
102	64000	0	585274
32902	56952	0	640000
32995	57944	0	640000
33003	57944	0	640000
32990	38936	0	640000
116	64000	0	601375
32885	57080	0	640000
33005	57080	0	640000
32988	55440	0	640000
32993	26208	0	640000
193	64000	0	614225
91	64000	0	550635
125	64000	0	487196
88	64000	0	423594
32551	49944	0	505575
32959	42680	0	603422
32978	744	0	640000
33012	32856	0	640000
123	64000	0	607443
32881	44416	0	640000
33001	48296	0	640000
32997	44416	0	640000
32997	40232	0	640000
126	64000	0	600135
32863	43280	0	640000
33000	43280	0	640000
33003	49872	0	640000
32997	21336	0	640000
100	64000	0	618964
32892	664	0	640000
33020	46640	0	640000
32988	46288	0	640000
32999	23104	0	640000
157	64000	0	617395
106	64000	0	553872
118	64000	0	490403
124	64000	0	426959
32490	50200	0	508658
33005	50048	0	606465
33000	50048	0	640000
32996	47496	0	640000
119	64000	0	592832
32879	47976	0	640000
33002	51296	0	640000
33002	52136	0	640000
32997	24720	0	640000
124	64000	0	615652
32851	720	0	640000
33020	39864	0	640000
32968	672	0	640000
33024	24608	0	640000
124	64000	0	615760
32884	46984	0	640000
33015	47456	0	640000
33057	51080	0	640000
32928	21000	0	640000
129	64000	0	619331
106	64000	0	555809
68	64000	0	492115
85	64000	0	428499
32628	59784	0	510815
32999	59784	0	599010
32994	51384	0	640000
32998	43496	0	640000
106	64000	0	596884
32890	43320	0	640000
33009	61688	0	640000
32971	520	0	640000
33012	26600	0	640000
108	64000	0	613790
32925	51776	0	640000
32976	53024	0	640000
32991	53024	0	640000
32991	32672	0	640000
112	64000	0	607688
32901	48976	0	640000
33008	55616	0	640000
32991	48496	0	640000
32988	19512	0	640000
102	64000	0	620760
109	64000	0	557251
58	64000	0	493513
72	64000	0	429840
32637	712	0	512200
33035	54576	0	640000
32991	49136	0	640000
32994	35032	0	640000
104	64000	0	605284
32901	47808	0	640000
33011	52136	0	640000
32990	52136	0	640000
32991	30736	0	640000
88	64000	0	609497
32930	49976	0	640000
32994	49976	0	640000
32996	42880	0	640000
32991	30200	0	640000
112	64000	0	610114
32897	49304	0	640000
33035	42064	0	640000
