0	536	0	640000
31794	152	0	640000
32972	136	0	640000
32998	136	0	640000
33079	136	0	640000
32934	160	0	640000
33010	136	0	640000
32963	136	0	640000
33092	136	0	640000
32911	160	0	640000
32997	136	0	640000
33002	136	0	640000
32970	136	0	640000
33024	528	0	640000
33018	136	0	640000
33075	136	0	640000
32954	136	0	640000
33004	160	0	640000
33054	136	0	640000
32942	136	0	640000
33276	136	0	640000
32725	160	0	640000
32966	136	0	640000
33010	136	0	640000
32974	136	0	640000
33042	160	0	640000
32988	136	0	640000
33019	136	0	640000
32954	136	0	640000
33034	528	0	640000
33009	136	0	640000
32991	136	0	640000
32984	136	0	640000
32924	160	0	640000
33092	136	0	640000
32977	136	0	640000
33040	136	0	640000
32984	160	0	640000
32991	136	0	640000
33003	136	0	640000
32964	136	0	640000
32977	160	0	640000
33029	136	0	640000
33041	136	0	640000
32950	136	0	640000
32999	528	0	640000
33052	136	0	640000
32996	136	0	640000
32953	136	0	640000
33000	160	0	640000
32992	136	0	640000
33040	136	0	640000
33025	136	0	640000
32968	160	0	640000
33025	136	0	640000
32966	136	0	640000
32977	136	0	640000
33033	160	0	640000
33011	136	0	640000
33001	136	0	640000
33020	136	0	640000
33069	51024	0	640000
32904	448	0	640000
33003	1480	0	640000
33020	7888	0	640000
33076	62792	0	640000
187	64000	0	577636
32794	34656	0	640000
32988	34656	0	640000
33047	192	0	640000
33049	13592	0	640000
470	64000	0	627326
32531	41704	0	640000
32890	44288	0	640000
32942	224	0	640000
33018	5216	0	640000
243	64000	0	635322
32770	35208	0	640000
33041	35720	0	640000
32921	192	0	640000
33048	25848	0	640000
206	64000	0	614635
162	64000	0	551364
32630	46544	0	633700
33040	51360	0	640000
32956	47600	0	640000
33030	56248	0	640000
254	64000	0	584199
33981	41048	0	640000
31763	41048	0	640000
32951	50008	0	640000
32978	10176	0	640000
172	64000	0	630181
32805	208	0	640000
33168	57008	0	640000
32830	6192	0	640000
264	64000	0	634310
32762	15864	0	640000
231	64000	0	624605
32734	1360	0	640000
141	64000	0	639015
32882	6952	0	640000
252	64000	0	633582
32767	192	0	640000
33003	19664	0	640000
258	64000	0	620873
138	64000	0	557493
32607	59336	0	639721
32977	5752	0	640000
191	64000	0	634705
32835	472	0	640000
267	64000	0	640000
32757	46856	0	640000
184	64000	0	593617
32756	4216	0	640000
199	64000	0	636407
32842	4216	0	640000
533	64000	0	637191
