1	955	0
2	955	149
3	955	63
4	955	106
5	955	139
6	955	128
7	955	110
8	955	122
9	955	90
10	955	107
11	955	70
12	955	95
13	955	81
14	955	139
15	955	113
16	955	101
17	955	384
18	955	183
19	955	119
20	955	107
21	955	107
22	955	98
23	955	91
24	955	128
25	955	138
26	955	118
27	955	143
28	955	102
29	955	126
30	955	140
31	955	181
32	955	240
33	955	428
34	955	91
35	955	69
36	955	62
37	955	57
38	955	56
39	955	101
40	955	96
41	955	93
42	955	80
43	955	128
44	955	109
45	955	112
46	955	114
47	955	107
48	955	131
49	955	114
50	955	104
51	955	93
52	955	68
53	955	55
54	955	55
55	955	68
56	955	55
57	955	2743
58	955	183
59	955	113
60	955	88
61	955	92
62	955	123
63	955	113
64	955	128
65	955	86
66	955	89
67	955	87
68	955	194
69	955	80
70	955	71
71	955	68
72	955	66
73	955	65
74	955	80
75	955	68
76	955	137
77	955	112
78	955	59
79	955	93
80	955	76
81	955	88
82	955	65
83	955	77
84	955	80
85	955	104
86	955	102
87	955	81
88	955	88
89	955	109
90	955	69
91	955	55
92	955	84
93	955	69
94	955	121
95	955	98
96	955	104
97	955	83
98	955	644
99	955	149
100	955	190
101	955	192
102	955	162
103	955	147
104	955	145
105	955	143
106	955	154
107	955	93
108	955	222
109	955	78
110	955	213
111	955	143
112	955	84
113	955	116
114	955	126
115	955	153
116	955	147
117	955	184
118	955	129
119	955	129
120	955	165
121	955	171
122	955	137
123	955	137
124	955	136
125	955	152
126	955	204
127	955	272
128	955	652
129	955	586
130	955	158
131	955	117
132	955	78
133	955	107
134	955	429
135	955	110
136	955	141
137	955	213
138	955	81
139	955	62
140	955	78
141	955	53
142	955	50
143	955	52
144	955	69
145	955	51
146	955	49
147	955	49
148	955	55
149	955	51
150	955	68
151	955	48
152	955	48
153	955	46
154	955	47
155	955	47
156	955	56
157	955	91
158	955	1586
159	955	76
160	955	97
161	955	49
162	955	45
163	955	44
164	955	44
165	955	49
166	955	44
167	955	44
168	955	46
169	955	61
170	955	42
171	955	45
172	955	44
173	955	45
174	955	576
175	955	69
176	955	74
177	955	50
178	955	721
179	955	63
180	955	43
181	955	56
182	955	38
183	955	43
184	955	39
185	955	39
186	955	38
187	955	38
188	955	54
189	955	46
190	955	1002
191	955	92
192	955	60
193	955	39
194	955	52
195	955	42
196	955	39
197	955	37
198	955	35
199	955	38
200	955	35
201	955	51
202	955	37
203	955	1070
204	955	103
205	955	47
206	955	32
207	955	33
208	955	32
209	955	38
210	955	34
211	955	48
212	955	33
213	955	33
214	955	34
215	955	35
216	955	955
217	955	109
218	955	40
219	955	28
220	955	28
221	955	28
222	955	26
223	955	34
224	955	16
225	955	2427
226	955	85
227	955	61
228	955	35
229	955	31
230	955	27
231	955	26
232	955	43
233	955	29
234	955	27
235	955	34
236	955	29
237	955	30
238	955	26
239	955	25
240	955	26
241	955	26
242	955	26
243	955	26
244	955	27
245	955	34
246	955	30
247	955	29
248	955	27
249	955	27
250	955	872
251	955	34
252	955	42
253	955	33
254	955	35
255	955	47
256	955	188
257	955	94
258	955	19
259	955	16
260	955	17
261	955	15
262	955	19
263	955	1106
264	955	89
265	955	37
266	955	26
267	955	26
268	955	54
269	955	24
270	955	22
271	955	30
272	955	28
273	955	26
274	955	28
275	955	1058
276	955	181
277	955	40
278	955	43
279	955	86
280	955	33
281	955	60
282	955	15
283	955	20
284	955	19
285	955	23
286	955	59
287	955	26
288	955	787
289	955	41
290	955	28
291	955	28
292	955	21
293	955	34
294	955	19
295	955	18
296	955	18
297	955	18
298	955	1239
299	955	35
300	955	23
301	955	21
302	955	40
303	955	31
304	955	23
305	955	21
306	955	20
307	955	26
308	955	38
309	955	43
310	955	1062
311	955	37
312	955	29
313	955	29
314	955	29
315	955	24
316	955	19
317	955	18
318	955	18
319	955	20
320	955	18
321	955	1049
322	955	52
323	955	35
324	955	27
325	955	21
326	955	20
327	955	19
328	955	20
329	955	20
330	955	20
331	955	19
332	955	21
333	955	1297
334	955	90
335	955	32
336	955	13
337	955	33
338	955	23
339	955	17
340	955	17
341	955	18
342	955	44
343	955	15
344	955	12
345	955	1292
346	955	77
347	955	18
348	955	12
349	955	11
350	955	11
351	955	16
352	955	11
353	955	11
354	955	11
355	955	11
356	955	1197
357	955	32
358	955	22
359	955	47
360	955	35
361	955	21
362	955	21
363	955	19
364	955	36
365	955	29
366	955	23
367	955	22
368	955	1195
369	955	69
370	955	33
371	955	26
372	955	26
373	955	47
374	955	28
375	955	34
376	955	20
377	955	99
378	955	33
379	955	26
380	955	1093
381	955	32
382	955	23
383	955	23
384	955	147
385	955	27
386	955	17
387	955	12
388	955	16
389	955	11
390	955	11
391	955	11
392	955	1006
393	955	35
394	955	23
395	955	26
396	955	20
397	955	32
398	955	29
399	955	13
400	955	12
401	955	11
402	955	11
403	955	1367
404	955	143
405	955	96
406	955	73
407	955	69
408	955	44
409	955	46
410	955	24
411	955	25
412	955	22
413	955	35
414	955	20
415	955	40
416	955	36
417	955	1095
418	955	73
419	955	26
420	955	22
421	955	29
422	955	23
423	955	22
424	955	22
425	955	23
426	955	28
427	955	24
428	955	20
429	955	941
430	955	49
431	955	21
432	955	21
433	955	20
434	955	19
435	955	18
436	955	20
437	955	13
438	955	11
439	955	1341
440	955	40
441	955	16
442	955	11
443	955	11
444	955	10
445	955	32
446	955	16
447	955	48
448	955	22
449	955	12
450	955	1160
451	955	105
452	955	21
453	955	18
454	955	19
455	955	20
456	955	19
457	955	47
458	955	14
459	955	11
460	955	11
461	955	10
462	955	1237
463	955	31
464	955	27
465	955	34
466	955	17
467	955	16
468	955	32
469	955	29
470	955	19
471	955	15
472	955	31
473	955	64
474	955	1190
475	955	37
476	955	20
477	955	16
478	955	22
479	955	17
480	955	39
481	955	13
482	955	12
483	955	15
484	955	19
485	955	1052
486	955	49
487	955	50
488	955	27
489	955	20
490	955	11
491	955	11
492	955	16
493	955	14
494	955	12
495	955	12
496	955	1280
497	955	27
498	955	12
499	955	11
500	955	12
501	955	16
502	955	14
503	955	15
504	955	11
505	955	77
506	955	54
507	955	1176
508	955	35
509	955	16
510	955	16
511	955	23
512	955	60
513	955	13
514	955	11
515	955	10
516	955	10
517	955	12
518	955	14
519	955	1256
520	955	27
521	955	16
522	955	26
523	955	40
524	955	26
525	955	12
526	955	12
527	955	58
528	955	44
529	955	27
530	955	923
531	955	34
532	955	58
533	955	29
534	955	17
535	955	12
536	955	16
537	955	12
538	955	11
539	955	11
540	955	992
541	955	56
542	955	24
543	955	12
544	955	11
545	955	14
546	955	14
547	955	50
548	955	14
549	955	11
550	955	11
551	955	1271
552	955	27
553	955	13
554	955	16
555	955	10
556	955	11
557	955	10
558	955	10
559	955	10
560	955	10
561	955	10
562	955	1215
563	955	89
564	955	30
565	955	38
566	955	14
567	955	11
568	955	11
569	955	31
570	955	15
571	955	14
572	955	11
573	955	966
574	955	27
575	955	16
576	955	12
577	955	11
578	955	11
579	955	10
580	955	14
581	955	11
582	955	11
583	955	1263
584	955	28
585	955	12
586	955	11
587	955	10
588	955	12
589	955	15
590	955	10
591	955	11
592	955	10
